248697979958095872	RT @sismos_dot_cl: 116 km al NO de Quillagua http://t.co/6VjU56IE #Terremoto #Temblor  #sismos #chile #sismo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	12	1	0	108	17	5	0
297457678286999552	A bicha velha do @eduardohomem41 tem um caso amoroso com o Eduardo Paes e será processada pelo @DeputadoFederal #Calúnia #SantaMaria person gay word sexual_orientation old interact have circumstance case amatory human Eduardo_Paes politician last_name Pais_(apelido) be decide adjudicate 刑法_(大韓民国) calumny project Santamaria	10	2	0	134	21	2	0
295526562038702080	RT @MeusPensadores: Ajudem os acidentados de Santa Maria doando sangue! → Av. Pres. Vargas, 2291 - Santa Maria - RS, 97015-513 #SantaMaria person saint deity gift donate genealogy line genetics medicine science term month Av Jewish_calendar_month person saint deity Indian_monetary_unit Indian_rupee currency_sign money currency project Santamaria	9	3	1	140	20	1	1
295526293594861568	Não perca só hoje no #BigFollow, ganhe mais pessoas do que segue!  #SantaMaria: -bigfollow.net lose today acquire gain being person causal_agency subjectivism subject collect reap project Santamaria	5	3	1	96	16	2	0
325458499486244865	Irmãos Tsarnaev: os suspeitos de um atentado cercado de dúvidas: Boston (EUA), 19 abr (EFE).- Os irmãos Tamerl... http://t.co/MylYIsO3v2 relative sibling kinship person suspect litigant party crime attempt attack besiege state_of_mind doubt emotion republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic Sport_governing_body Brazilian_Rugby_Confederation ethnic_group Efé_people people relative sibling kinship	10	1	0	139	25	0	0
296839957983657985	aquele incêndio da boate kiss la, me lembrou o filme a garota infernal D: happening fire Kiss_nightclub_fire spot nightclub dramaturgy Music_venue Kiss_nightclub_fire remember show film product image work_of_art work minor kiddy film Jennifer's_Body horror_film beastly	6	1	2	74	15	0	1
295526532674383872	#BigFollow só hoje: ganhe mais pessoas do que segue!  #SantaMaria: -bigfollow.net today acquire gain being person causal_agency subjectivism subject collect reap project Santamaria	4	3	0	82	12	2	0
295577199837343744	RT @tiranofabiorex: [ENEM 2013] O que conduz calor melhor que o ferro? a)cobre b)madeira c)Boate Kiss test Exame_Nacional_do_Ensino_Médio conduct usher energy heat physical_quantity better metal iron Group_8_element chemical_element Period_4_element number metal copper conductor Group_11_element chemical_element Period_4_element plant_material wood tissue renewable_resource spot nightclub dramaturgy Music_venue Kiss_nightclub_fire	7	2	1	101	19	0	0
323916702704365568	#prayforboston estou chocada não sabia que era tão grave be aback know be so bass	2	3	0	58	11	1	0
295584762196799490	Seguidores Reais? Eu ganho no #addseguidores! Esse site arrebenta 27/01 visita lá http://t.co/OJ6zQpZP #SantaMaria hoi_polloi following currency Brazilian_real increase gain measure_(mathematics) computer website web_page Interactive_media digital_media structure break burst tour visit project Santamaria	6	3	2	115	18	2	0
243371700425728000	RT @rcavada: RT @Telenoticiasrd: Terremoto de 7,6 sacude #CostaRica - Telenoticias http://t.co/9ZS1mfsa	9	1	0	103	15	1	1
248585572602503169	51 km al S de Huasco http://t.co/kOOzRjLs #Terremoto #Temblor  #sismos #chile #sismo metric_linear_unit kilometre Unit_of_length Military_slang geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	10	1	0	84	15	5	1
